ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,DIRECTORY,EDITION,PAGE,GRID_REFERENCE_X,GRID_REFERENCE_Y,LIGHT_CONDITION,LIGHT_CONDITION_DESC,NODE_ID_x,NO_OF_VEHICLES,NO_PERSONS,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_KILLED,NO_PERSONS_NOT_INJ,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,NODE_ID_y,NODE_TYPE,AMG_X,AMG_Y,LG_AREA_NAME,REGION_NAME,DEG_URBAN_NAME,LATITUDE,LONGITUDE,POSTCODE
T20140017826,26/8/14,21.45.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,MEL,40,263,E,5,5,Dark No street lights,274807,1,1,0,1,0,0,2,5,Not at intersection,3,100,274807.0,N,2519007.66,2430524.465,NILLUMBIK,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.625890000000005,145.21534,3099.0
T20140017923,19/8/14,06.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,600,E,11,2,Dusk/Dawn,274889,1,1,0,1,0,0,2,5,Not at intersection,3,90,274889.0,N,2439404.224,2535792.434,BENDIGO,NORTHERN REGION,LARGE_PROVINCIAL_CITIES,-36.67548,144.32201,3551.0
T20140017996,28/8/14,18.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,MEL,40,646,C,5,6,Dark Street lights unknown,274917,1,1,0,1,0,0,2,5,Not at intersection,3,60,274917.0,N,2498676.357,2456162.99,MITCHELL,NORTHERN REGION,TOWNS,-37.39505,144.98505,3756.0
T20140018457,5/9/14,18.40.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,414,C,2,5,Dark No street lights,275079,1,4,0,1,0,3,1,5,Not at intersection,3,100,275079.0,N,2445812.923,2472081.586,MACEDON RANGES,NORTHERN REGION,RURAL_VICTORIA,-37.250029999999995,144.38914,3444.0
T20140018541,6/9/14,23.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,414,B,1,5,Dark No street lights,275083,1,1,1,0,0,0,2,2,T intersection,2,80,275083.0,I,2443341.652,2473635.091,MACEDON RANGES,NORTHERN REGION,RURAL_VICTORIA,-37.235890000000005,144.3614,3444.0
T20140018974,13/9/14,06.40.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,427,F,6,3,Dark Street lights on,275724,1,1,1,0,0,0,1,5,Not at intersection,2,100,275724.0,N,2507133.542,2438453.359,WHITTLESEA,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.55461,145.08074,3751.0
T20140019460,19/9/14,19.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,82,E,9,5,Dark No street lights,275391,1,1,1,0,0,0,2,5,Not at intersection,2,100,275391.0,N,2658141.43,2392701.874,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-37.9534,146.79948000000002,3858.0
T20140019729,23/9/14,21.00.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,417,E,5,5,Dark No street lights,286241,2,2,1,0,0,1,1,5,Not at intersection,2,110,286241.0,N,2504255.658,2464891.081,MITCHELL,NORTHERN REGION,RURAL_VICTORIA,-37.316390000000006,145.04802,3658.0
T20140019867,6/1/13,10.30.00,3,Struck animal,0,Sunday,167,STRUCK ANIMAL                        ,VCS,9,80,D,8,1,Day,277486,1,1,0,1,0,0,2,5,Not at intersection,3,999,277486.0,N,2563672.964,2400801.627,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.891709999999996,145.7239,3797.0
T20140020220,24/9/14,21.51.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,47,H,4,5,Dark No street lights,277866,1,1,0,1,0,0,1,5,Not at intersection,3,100,277866.0,N,2586942.133,2537577.981,BENALLA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.65733,145.97255,3672.0
T20140020289,24/8/14,20.00.00,3,Struck animal,0,Sunday,167,STRUCK ANIMAL                        ,VCS,9,59,F,3,5,Dark No street lights,278140,1,2,0,1,0,1,2,5,Not at intersection,3,100,278140.0,N,2437520.355,2488356.133,MOUNT ALEXANDER,NORTHERN REGION,RURAL_VICTORIA,-37.10286,144.29701,3451.0
T20140020311,2/10/14,08.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,89,G,7,1,Day,275678,1,1,0,1,0,0,2,5,Not at intersection,3,30,275678.0,N,2269566.378,2350408.328,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.319140000000004,142.36494,3283.0
T20140020471,4/10/14,11.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,89,E,7,1,Day,275687,1,1,1,0,0,0,1,5,Not at intersection,2,100,275687.0,N,2258140.329,2347341.001,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.34384,142.23334,3284.0
T20140020923,10/10/14,08.48.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40,323,A,7,1,Day,277676,1,3,2,1,0,0,1,5,Not at intersection,2,100,277676.0,N,2540833.374,2375989.508,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.11653,145.46562,3810.0
T20140020971,10/10/14,20.05.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,710,H,1,2,Dusk/Dawn,277239,2,3,2,0,0,1,1,5,Not at intersection,2,100,277239.0,N,2602014.71,2345257.595,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.38863,146.16752,3871.0
T20140021058,12/10/14,00.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,63,C,2,5,Dark No street lights,275852,1,5,0,2,0,3,2,5,Not at intersection,3,100,275852.0,N,2597225.748,2496179.644,MANSFIELD,NORTH EASTERN REGION,RURAL_VICTORIA,-37.0294,146.09288999999998,3722.0
T20140021476,3/10/14,22.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,444,K,7,3,Dark Street lights on,275955,1,1,0,1,0,0,2,5,Not at intersection,3,100,275955.0,N,2456563.756,2389353.341,GEELONG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.99602,144.50548999999998,3212.0
T20140021490,17/10/14,10.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,86,A,3,1,Day,275990,1,1,0,1,0,0,2,5,Not at intersection,3,80,275990.0,N,2813090.536,2430164.896,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.57678,148.54554,3888.0
T20140021497,18/10/14,12.30.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,81,C,8,1,Day,277329,1,1,1,0,0,0,1,5,Not at intersection,2,100,277329.0,N,2597887.566,2395985.013,BAW BAW,EASTERN REGION,RURAL_VICTORIA,-37.93213,146.1135,3825.0
T20140021755,21/10/14,15.00.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,1,F,6,1,Day,277707,1,1,0,1,0,0,1,5,Not at intersection,3,110,277707.0,N,2158891.393,2795720.203,MILDURA,WESTERN REGION,RURAL_VICTORIA,-34.27554,141.29837,3496.0
T20140021943,23/10/14,22.05.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,84,F,7,5,Dark No street lights,277609,1,1,0,1,0,0,1,1,Cross intersection,3,100,277609.0,I,2747789.046,2405509.589,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.81847,147.81478,3902.0
T20140021956,24/10/14,06.10.00,3,Struck animal,5,Friday,167,STRUCK ANIMAL                        ,MEL,40,118,H,8,5,Dark No street lights,277769,1,1,0,1,0,0,2,5,Not at intersection,3,70,277769.0,N,2535780.901,2414665.242,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.76829,145.40613000000002,3139.0
T20140024428,31/10/14,09.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,90,D,3,1,Day,278282,1,1,0,1,0,0,2,2,T intersection,3,100,278282.0,I,2299882.01,2378549.826,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.07277,142.71917,3272.0
T20140024472,25/11/14,22.00.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,98,F,4,5,Dark No street lights,278449,1,1,0,1,0,0,1,5,Not at intersection,3,100,278449.0,N,2664369.306,2369425.752,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.161970000000004,146.87555,3847.0
T20140024508,26/11/14,07.30.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,88,A,5,2,Dusk/Dawn,278369,1,1,1,0,0,0,2,5,Not at intersection,2,100,278369.0,N,2195690.978,2356695.389,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.24118,141.52345,3305.0
T20140024611,26/11/14,21.30.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,439,K,11,5,Dark No street lights,278426,1,1,0,1,0,0,2,5,Not at intersection,3,999,278426.0,N,2549330.157,2403385.888,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.8693,145.56067,3139.0
T20140024746,29/11/14,09.10.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,76,H,2,1,Day,279290,1,1,0,1,0,0,1,5,Not at intersection,3,100,279290.0,N,2409299.899,2441491.969,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.52285,143.97383,3352.0
T20140024856,1/12/14,03.45.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,MEL,40,140,E,5,5,Dark No street lights,279398,1,1,1,0,0,0,1,5,Not at intersection,2,90,279398.0,N,2518947.466,2367063.137,CASEY,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.19765,145.21629,3911.0
T20140025042,18/11/14,07.45.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,35,C,5,2,Dusk/Dawn,279619,1,1,0,1,0,0,2,5,Not at intersection,3,100,279619.0,N,2646527.808,2583387.837,INDIGO,NORTH EASTERN REGION,RURAL_VICTORIA,-36.237159999999996,146.63021,3683.0
T20140025199,2/12/14,03.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,33,D,8,5,Dark No street lights,280451,1,1,0,1,0,0,2,5,Not at intersection,3,100,280451.0,N,2563680.112,2564415.708,SHEPPARTON,NORTH EASTERN REGION,RURAL_VICTORIA,-36.41731,145.71011000000001,3646.0
T20140025335,7/12/14,09.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,673,L,10,1,Day,280223,2,2,1,0,0,1,1,5,Not at intersection,2,80,280223.0,N,2534293.734,2568013.356,SHEPPARTON,NORTH EASTERN REGION,RURAL_VICTORIA,-36.38641,145.38226,3629.0
T20140025335,7/12/14,09.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,673,L,10,1,Day,280223,2,2,1,0,0,1,1,5,Not at intersection,2,80,280223.0,N,2534293.734,2568013.356,SHEPPARTON,NORTH EASTERN REGION,SMALL_CITIES,-36.38641,145.38226,3629.0
T20140025778,12/12/14,21.50.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,43,A,6,5,Dark No street lights,280113,1,1,1,0,0,0,1,5,Not at intersection,2,100,280113.0,N,2371642.106,2521062.198,CENTRAL GOLDFIELDS,WESTERN REGION,RURAL_VICTORIA,-36.80144,143.56143,3475.0
T20140026060,2/10/14,04.20.00,3,Struck animal,4,Thursday,167,STRUCK ANIMAL                        ,VCS,9,609,M,9,5,Dark No street lights,19747,1,1,0,1,0,0,2,5,Not at intersection,3,100,19747.0,N,2442543.506,2525033.324,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.77264,144.35631999999998,3551.0
T20140026703,20/12/14,15.00.00,3,Struck animal,6,Saturday,167,STRUCK ANIMAL                        ,VCS,9,71,H,7,1,Day,281762,1,1,1,0,0,0,2,5,Not at intersection,2,100,281762.0,N,2184030.336,2397080.754,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.8737,141.40776,3304.0
T20140026866,26/12/14,08.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,36,H,6,1,Day,280380,1,1,0,1,0,0,2,2,T intersection,3,100,280380.0,I,2715116.804,2575399.158,TOWONG,NORTH EASTERN REGION,RURAL_VICTORIA,-36.29607,147.39526999999998,3701.0
T20140026926,28/12/14,12.20.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,60,H,4,1,Day,280916,1,1,0,1,0,0,1,5,Not at intersection,3,100,280916.0,N,2495243.159,2484003.603,MITCHELL,NORTHERN REGION,RURAL_VICTORIA,-37.14415,144.94645,3764.0
T20150000041,1/1/15,19.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,92,A,8,2,Dusk/Dawn,280618,1,1,1,0,0,0,1,5,Not at intersection,2,100,280618.0,N,2372860.721,2341281.939,COLAC OTWAY,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.42132,143.54428000000001,3249.0
T20150000153,3/1/15,14.55.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,48,E,9,1,Day,280401,1,2,0,2,0,0,1,5,Not at intersection,3,100,280401.0,N,2607039.42,2505207.32,MANSFIELD,NORTH EASTERN REGION,RURAL_VICTORIA,-36.946979999999996,146.20191,3723.0
T20150000258,3/1/15,23.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,34,H,2,5,Dark No street lights,281734,1,1,0,1,0,0,1,5,Not at intersection,3,100,281734.0,N,2628995.483,2605215.994,INDIGO,NORTH EASTERN REGION,RURAL_VICTORIA,-36.043,146.43153,3685.0
T20150000278,7/12/14,03.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,34,J,7,5,Dark No street lights,280412,1,2,0,1,0,1,1,5,Not at intersection,3,100,280412.0,N,2631499.38,2573491.698,WANGARATTA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.328540000000004,146.46473,3678.0
T20150000655,10/1/15,15.15.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,415,E,5,1,Day,280890,1,1,1,0,0,0,1,5,Not at intersection,2,100,280890.0,N,2468962.033,2465082.412,MACEDON RANGES,NORTHERN REGION,RURAL_VICTORIA,-37.31416,144.64981,3442.0
T20150000731,12/1/15,04.50.00,3,Struck animal,1,Monday,167,STRUCK ANIMAL                        ,VCS,9,48,J,3,2,Dusk/Dawn,281297,1,1,0,1,0,0,1,5,Not at intersection,3,100,281297.0,N,2629745.403,2544681.117,WANGARATTA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.588409999999996,146.45008,3678.0
T20150000859,28/11/14,21.22.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,62,D,8,5,Dark No street lights,292202,1,3,2,1,0,0,1,5,Not at intersection,2,100,292202.0,N,2562980.322,2457147.397,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.38406,145.71124,3714.0
T20150000902,13/1/15,22.37.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,561,T,4,5,Dark No street lights,282813,1,1,0,1,0,0,1,5,Not at intersection,3,100,282813.0,N,2396678.1,2444863.468,BALLARAT,WESTERN REGION,RURAL_VICTORIA,-37.49116,143.83151,3352.0
T20150001142,16/1/15,23.05.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,26,J,5,5,Dark No street lights,282635,1,1,0,1,0,0,1,5,Not at intersection,3,100,282635.0,N,2270188.623,2580583.572,YARRIAMBIACK,WESTERN REGION,RURAL_VICTORIA,-36.24592,142.44274,3393.0
T20150001600,22/1/15,23.00.00,3,Struck animal,4,Thursday,167,STRUCK ANIMAL                        ,VCS,9,609,Q,7,5,Dark No street lights,281246,1,2,0,1,0,1,2,5,Not at intersection,3,60,281246.0,N,2444649.672,2525687.62,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.766870000000004,144.37996,3551.0
T20150001789,26/1/15,08.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,56,G,5,1,Day,281319,1,1,1,0,0,0,1,5,Not at intersection,2,100,281319.0,N,2314378.923,2471148.793,ARARAT,WESTERN REGION,RURAL_VICTORIA,-37.241620000000005,142.90753999999998,3377.0
T20150001847,29/12/14,04.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,8,C,5,5,Dark No street lights,281859,1,1,0,1,0,0,2,5,Not at intersection,3,100,281859.0,N,2327526.74,2751268.977,SWAN HILL,NORTHERN REGION,RURAL_VICTORIA,-34.72031,143.11812,3599.0
T20150001895,16/9/14,21.00.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,21,F,7,5,Dark No street lights,281917,1,2,0,1,0,1,2,5,Not at intersection,3,100,281917.0,N,2434317.691,2627076.4,GANNAWARRA,NORTHERN REGION,RURAL_VICTORIA,-35.852470000000004,144.2729,3568.0
T20150001972,28/1/15,20.00.00,3,Struck animal,3,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,606,J,7,2,Dusk/Dawn,281902,1,2,0,2,0,0,1,5,Not at intersection,3,90,281902.0,N,2431233.88,2526304.905,BENDIGO,NORTHERN REGION,LARGE_PROVINCIAL_CITIES,-36.76042,144.22974,3551.0
T20150002133,30/1/15,23.20.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,89,G,7,5,Dark No street lights,281575,1,1,0,1,0,0,1,5,Not at intersection,3,100,281575.0,N,2269828.201,2349413.386,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.32817,142.36762,3283.0
T20150002285,2/2/15,13.30.00,3,Struck animal,1,Monday,167,STRUCK ANIMAL                        ,VCS,9,93,B,3,1,Day,281710,1,1,1,0,0,0,2,5,Not at intersection,2,999,281710.0,N,2414069.58,2381497.253,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.063829999999996,144.02081,3321.0
T20150002353,1/2/15,10.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,49,D,4,1,Day,281788,1,1,0,1,0,0,2,5,Not at intersection,3,100,281788.0,N,2651374.814,2536604.763,ALPINE,NORTH EASTERN REGION,RURAL_VICTORIA,-36.65797,146.69338,3737.0
T20150002397,3/2/15,21.26.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,MEL,40,3,F,8,5,Dark No street lights,282757,1,1,1,0,0,0,1,5,Not at intersection,2,100,282757.0,N,2480628.473,2424299.125,BRIMBANK,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.68197,144.78038,3036.0
T20150002518,6/1/15,05.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,90,E,7,9,Unknown,287494,1,1,1,0,0,0,2,5,Not at intersection,2,999,287494.0,N,2304167.03,2346621.738,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.36122,142.75943,3265.0
T20150002833,8/2/15,08.30.00,3,Struck animal,0,Sunday,167,STRUCK ANIMAL                        ,VCS,9,55,F,8,1,Day,282236,1,1,0,1,0,0,2,5,Not at intersection,3,100,282236.0,N,2259478.088,2454783.428,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.37656,142.28368999999998,3314.0
T20150003108,12/2/15,23.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,416,B,12,5,Dark No street lights,282121,1,1,1,0,0,0,1,5,Not at intersection,2,100,282121.0,N,2477538.588,2451574.48,MACEDON RANGES,NORTHERN REGION,RURAL_VICTORIA,-37.43613,144.74617,3432.0
T20150003153,1/2/15,17.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,59,G,4,1,Day,282329,1,1,0,1,0,0,2,5,Not at intersection,3,100,282329.0,N,2442575.467,2485399.919,MOUNT ALEXANDER,NORTHERN REGION,RURAL_VICTORIA,-37.12982,144.35366000000002,3447.0
T20150003213,14/2/15,10.30.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,55,J,4,1,Day,282132,1,1,0,1,0,0,1,5,Not at intersection,3,80,282132.0,N,2277890.006,2482370.551,NORTHERN GRAMPIANS,WESTERN REGION,RURAL_VICTORIA,-37.13259,142.4997,3381.0
T20150003216,7/2/15,15.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,29,B,9,1,Day,282754,1,1,0,1,0,0,2,5,Not at intersection,3,100,282754.0,N,2374652.728,2559316.226,LODDON,NORTHERN REGION,RURAL_VICTORIA,-36.45712,143.60147,3518.0
T20150003986,10/2/15,06.10.00,3,Struck animal,2,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,609,U,8,2,Dusk/Dawn,282515,1,1,0,1,0,0,2,2,T intersection,3,90,282515.0,I,2446405.266,2525226.329,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.77113,144.3996,3551.0
T20150004025,24/2/15,06.45.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,508,E,4,2,Dusk/Dawn,282855,1,1,1,0,0,0,2,5,Not at intersection,2,60,282855.0,I,2262374.658,2399221.567,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,SMALL_TOWNS,-37.87775,142.29858000000002,3289.0
T20150004263,12/2/15,06.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,46,D,3,2,Dusk/Dawn,287153,1,2,0,1,0,1,2,5,Not at intersection,3,100,287153.0,N,2512615.353,2544296.561,SHEPPARTON,NORTH EASTERN REGION,RURAL_VICTORIA,-36.6007,145.14101000000002,3610.0
T20150004349,28/2/15,17.10.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,613,S,12,1,Day,282808,1,2,2,0,0,0,1,5,Not at intersection,2,80,282808.0,N,2435773.105,2517593.699,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.83925,144.27983999999998,3551.0
T20150004417,1/3/15,19.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,59,E,2,2,Dusk/Dawn,282751,1,1,1,0,0,0,1,5,Not at intersection,2,80,282751.0,N,2432136.728,2495873.183,MOUNT ALEXANDER,NORTHERN REGION,RURAL_VICTORIA,-37.03474,144.23712,3451.0
T20150004533,3/3/15,07.00.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,424,J,4,2,Dusk/Dawn,286074,1,1,0,1,0,0,2,2,T intersection,3,100,286074.0,N,2455801.547,2444826.937,MACEDON RANGES,NORTHERN REGION,RURAL_VICTORIA,-37.496159999999996,144.50013,3437.0
T20150004544,31/1/15,11.50.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,98,C,7,1,Day,282853,1,1,0,1,0,0,2,5,Not at intersection,3,999,282853.0,N,2642599.017,2347653.319,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.36168,146.63145,3844.0
T20150004645,4/3/15,00.50.00,3,Struck animal,3,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,60,A,2,5,Dark No street lights,286303,1,1,0,1,0,0,2,5,Not at intersection,3,100,286303.0,N,2456042.188,2499181.183,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-37.00635,144.50603999999998,3444.0
T20150004914,7/3/15,11.15.00,3,Struck animal,6,Saturday,167,STRUCK ANIMAL                        ,VCS,9,609,P,9,1,Day,286434,1,1,0,1,0,0,1,5,Not at intersection,3,100,286434.0,N,2443818.234,2525032.995,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.77272,144.3706,3551.0
T20150005439,25/2/15,05.45.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,104,D,2,2,Dusk/Dawn,287518,1,1,1,0,0,0,2,5,Not at intersection,2,100,287518.0,N,2643794.94,2330627.092,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.514829999999996,146.6485,3971.0
T20150005486,15/3/15,08.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,MEL,40,208,C,12,1,Day,286626,1,1,1,0,0,0,1,5,Not at intersection,2,70,286626.0,N,2479212.39,2398325.254,WYNDHAM,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.91597,144.76359,3030.0
T20150005838,18/3/15,23.50.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,49,E,3,5,Dark No street lights,287118,1,1,0,1,0,0,2,2,T intersection,3,100,287118.0,I,2657879.68,2543855.255,ALPINE,NORTH EASTERN REGION,RURAL_VICTORIA,-36.591570000000004,146.76463,3738.0
T20150005841,4/3/15,21.50.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,672,D,6,5,Dark No street lights,286868,1,3,1,2,0,0,2,5,Not at intersection,2,80,286868.0,N,2530687.702,2570143.042,SHEPPARTON,NORTH EASTERN REGION,RURAL_VICTORIA,-36.367340000000006,145.34198,3629.0
T20150005879,19/3/15,06.10.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,664,K,4,5,Dark No street lights,286883,1,1,0,1,0,0,1,5,Not at intersection,3,80,286883.0,N,2620302.875,2572601.198,WANGARATTA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.33805,146.34017,3678.0
T20150006344,12/2/15,20.30.00,3,Struck animal,4,Thursday,167,STRUCK ANIMAL                        ,VCS,9,90,E,6,2,Dusk/Dawn,287074,1,1,0,1,0,0,2,5,Not at intersection,3,100,287074.0,N,2306997.796,2353315.011,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.30154,142.79358,3265.0
T20150006393,26/3/15,06.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,30,G,9,5,Dark No street lights,287126,1,1,1,0,0,0,1,5,Not at intersection,2,100,287126.0,N,2439320.912,2556671.059,LODDON,NORTHERN REGION,RURAL_VICTORIA,-36.48731,144.32273999999998,3570.0
T20150006537,12/3/15,15.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,88,F,5,1,Day,287197,1,1,0,1,0,0,2,2,T intersection,3,100,287197.0,I,2225301.119,2357831.779,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.24021,141.86189,3285.0
